meeting_id,meeting_title,meeting_date,meeting_url,agenda_label,doc_id,doc_type,doc_label,doc_url,local_path,status,year,has_file
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,amendement,Schrappen strengere lokale regels als gunningscriterium (amendement O.A HvDH),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012378?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,amendement,Stimuleer clustering van evenementen (amendement J.C HvDH),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012351?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Vergadering Gemeenteraad 23-01-2025 Open/Sluit,15091276,besluitenlijst,20250123 besluitenlijst,https://denhaag.raadsinformatie.nl/document/15091276/1/20250123+besluitenlijst?connection_type=17&connection_id=11466006,data/denhaag/2025/1259560/files/besluitenlijst-15091276-20250123-besluitenlijst.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Vergadering Gemeenteraad 23-01-2025 Open/Sluit,doc,besluitenlijst,Besluitenlijst van de raad van 23 januari 2025,https://denhaag.raadsinformatie.nl/modules/13/overige_bestuurlijke_stukken/1009344?parent_event=1259560,,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Behoud een plekje voor een Haags icoon (motie H.4 HvDH),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012341?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Bewaar een plekje voor een Haags icoon (motie H.1 SP),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012333?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Bied de helpende hand met een passende taalles voor de arbeidsmigrant (motie Q.1 D66),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012392?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Breng kansen voor betaalbaar op zand in kaart (motie O.1 GL),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012382?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,De raad heeft alle recht op college informatie over taalachterstanden (motie Q.4 HvDH),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012397?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Demonstraties niet criminaliseren (motie P.1 D66),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012386?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
